有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
700724　良維群益56購03,TW25Z7007243,2025/10/20,上櫃,,RWSCCA,
700727　威剛群益55購05,TW25Z7007276,2025/10/20,上櫃,,RWSCCA,
700731　世禾國票55購02,TW25Z7007318,2025/10/20,上櫃,,RWSCCA,
700732　台半國票55購01,TW25Z7007326,2025/10/20,上櫃,,RWSCCA,
700734　良維國票57購01,TW25Z7007342,2025/10/20,上櫃,,RWSCCA,
700735　旺矽國票55購03,TW25Z7007359,2025/10/20,上櫃,,RWSCCA,
700737　鴻呈國票59購01,TW25Z7007375,2025/10/20,上櫃,,RWSCCA,
700738　系微永豐57購01,TW25Z7007383,2025/10/20,上櫃,,RWSCCA,
700740　旺矽永豐55購02,TW25Z7007409,2025/10/20,上櫃,,RWSCCA,
700741　能率永豐55購01,TW25Z7007417,2025/10/20,上櫃,,RWSCCA,
700742　聖暉*永豐5A購01,TW25Z7007425,2025/10/20,上櫃,,RWSCCA,
700745　雍智元富57購01,TW25Z7007458,2025/10/20,上櫃,,RWSCCA,
700746　雙鴻中信5A購02,TW25Z7007466,2025/10/20,上櫃,,RWSCCE,
700750　旺矽凱基56購05,TW25Z7007508,2025/10/21,上櫃,,RWSCCA,
700751　威剛凱基55購02,TW25Z7007516,2025/10/21,上櫃,,RWSCCA,
700754　台半統一5C購02,TW25Z7007540,2025/10/21,上櫃,,RWSCCA,
700755　宜鼎統一6A購02,TW25Z7007557,2025/10/21,上櫃,,RWSCCA,
700756　威剛統一5C購03,TW25Z7007565,2025/10/21,上櫃,,RWSCCA,
700757　竑騰統一5C購01,TW25Z7007573,2025/10/21,上櫃,,RWSCCA,
700758　穩得統一5C購01,TW25Z7007581,2025/10/21,上櫃,,RWSCCA,
700759　IET國泰55購01,TW25Z7007599,2025/10/21,上櫃,,RWSCCA,
700760　旺矽國泰55購01,TW25Z7007607,2025/10/21,上櫃,,RWSCCA,
700761　威剛國泰55購03,TW25Z7007615,2025/10/21,上櫃,,RWSCCA,
700762　順達國泰55購02,TW25Z7007623,2025/10/21,上櫃,,RWSCCA,
700763　撼訊國泰55購02,TW25Z7007631,2025/10/21,上櫃,,RWSCCA,
700768　良維元大56購02,TW25Z7007680,2025/10/21,上櫃,,RWSCCA,
700770　旺矽元大56購03,TW25Z7007706,2025/10/21,上櫃,,RWSCCA,
700773　聖暉*元大56購01,TW25Z7007730,2025/10/21,上櫃,,RWSCCA,
700775　元太國票55購01,TW25Z7007755,2025/10/21,上櫃,,RWSCCA,
700776　伍豐國票55購01,TW25Z7007763,2025/10/21,上櫃,,RWSCCA,
700777　安勤國票55購01,TW25Z7007771,2025/10/21,上櫃,,RWSCCA,
700778　亞通國票55購01,TW25Z7007789,2025/10/21,上櫃,,RWSCCA,
700779　佳邦國票55購01,TW25Z7007797,2025/10/21,上櫃,,RWSCCA,
700780　宜鼎國票55購02,TW25Z7007805,2025/10/21,上櫃,,RWSCCA,
700781　神盾國票55購01,TW25Z7007813,2025/10/21,上櫃,,RWSCCA,
700782　聖暉*國票55購01,TW25Z7007821,2025/10/21,上櫃,,RWSCCA,
700783　營邦國票55購01,TW25Z7007839,2025/10/21,上櫃,,RWSCCA,
700784　弘塑永豐56購01,TW25Z7007847,2025/10/21,上櫃,,RWSCCA,
700785　宜鼎永豐55購03,TW25Z7007854,2025/10/21,上櫃,,RWSCCA,
700786　威剛永豐5A購01,TW25Z7007862,2025/10/21,上櫃,,RWSCCA,
700787　閎康永豐55購01,TW25Z7007870,2025/10/21,上櫃,,RWSCCA,
700789　臺慶科永豐57購01,TW25Z7007896,2025/10/21,上櫃,,RWSCCA,
700790　旺矽中信57購02,TW25Z7007904,2025/10/21,上櫃,,RWSCCE,
700791　威剛中信57購02,TW25Z7007912,2025/10/21,上櫃,,RWSCCE,
700792　原相中信55購01,TW25Z7007920,2025/10/21,上櫃,,RWSCCE,
700794　弘塑群益55購03,TW25Z7007946,2025/10/21,上櫃,,RWSCCA,
700795　良維群益58購01,TW25Z7007953,2025/10/21,上櫃,,RWSCCA,
700798　原相群益56購02,TW25Z7007987,2025/10/21,上櫃,,RWSCCA,
700799　華星光群益55購04,TW25Z7007995,2025/10/21,上櫃,,RWSCCA,
700800　雙鴻群益56購03,TW25Z7008001,2025/10/21,上櫃,,RWSCCA,
700801　元太兆豐55購01,TW25Z7008019,2025/10/21,上櫃,,RWSCCA,
700802　旺矽兆豐55購02,TW25Z7008027,2025/10/21,上櫃,,RWSCCA,
700803　信立兆豐56購01,TW25Z7008035,2025/10/21,上櫃,,RWSCCA,
700805　萬潤國票55購01,TW25Z7008050,2025/10/22,上櫃,,RWSCCA,
700806　蜜望實國票55購02,TW25Z7008068,2025/10/22,上櫃,,RWSCCA,
700807　寬宏國票56購01,TW25Z7008076,2025/10/22,上櫃,,RWSCCA,
700808　雙鴻國票55購04,TW25Z7008084,2025/10/22,上櫃,,RWSCCA,
700809　雙鴻國泰55購03,TW25Z7008092,2025/10/22,上櫃,,RWSCCA,
700810　山富統一5C購01,TW25Z7008100,2025/10/22,上櫃,,RWSCCA,
700811　光頡統一5C購01,TW25Z7008118,2025/10/22,上櫃,,RWSCCA,
700812　信昌電統一5C購01,TW25Z7008126,2025/10/22,上櫃,,RWSCCA,
700820　威剛群益57購02,TW25Z7008209,2025/10/22,上櫃,,RWSCCA,
700821　弘塑兆豐56購01,TW25Z7008217,2025/10/22,上櫃,,RWSCCA,
700822　良維兆豐56購02,TW25Z7008225,2025/10/22,上櫃,,RWSCCA,
700823　雙鴻兆豐56購01,TW25Z7008233,2025/10/22,上櫃,,RWSCCA,
700826　中光電中信56購01,TW25Z7008266,2025/10/22,上櫃,,RWSCCE,
700827　信立永豐5A購01,TW25Z7008274,2025/10/22,上櫃,,RWSCCA,
700828　威剛永豐64購01,TW25Z7008282,2025/10/22,上櫃,,RWSCCA,
700829　雙鴻永豐55購04,TW25Z7008290,2025/10/22,上櫃,,RWSCCA,
700830　中美晶元大5A購01,TW25Z7008308,2025/10/22,上櫃,,RWSCCA,
700837　世界凱基56購01,TW25Z7008373,2025/10/23,上櫃,,RWSCCA,
700838　信昌電凱基55購01,TW25Z7008381,2025/10/23,上櫃,,RWSCCA,
700839　原相凱基56購02,TW25Z7008399,2025/10/23,上櫃,,RWSCCA,
700842　華星光國泰55購02,TW25Z7008423,2025/10/23,上櫃,,RWSCCA,
700843　世界統一5C購01,TW25Z7008431,2025/10/23,上櫃,,RWSCCA,
700844　立敦統一5C購01,TW25Z7008449,2025/10/23,上櫃,,RWSCCA,
700845　臺慶科統一5C購01,TW25Z7008456,2025/10/23,上櫃,,RWSCCA,
700846　世界國票56購01,TW25Z7008464,2025/10/23,上櫃,,RWSCCA,
700848　閎康國票55購01,TW25Z7008480,2025/10/23,上櫃,,RWSCCA,
700850　臺慶科國票5C購01,TW25Z7008506,2025/10/23,上櫃,,RWSCCA,
700851　信昌電永豐55購02,TW25Z7008514,2025/10/23,上櫃,,RWSCCA,
700853　金山電元富55購01,TW25Z7008530,2025/10/23,上櫃,,RWSCCA,
700857　良維元大5A購01,TW25Z7008571,2025/10/23,上櫃,,RWSCCA,
700864　弘塑富邦57購01,TW25Z7008647,2025/10/23,上櫃,,RWSCCE,
700865　廣明富邦55購05,TW25Z7008654,2025/10/23,上櫃,,RWSCCE,
700866　雙鴻富邦56購04,TW25Z7008662,2025/10/23,上櫃,,RWSCCE,
700867　波若威兆豐56購01,TW25Z7008670,2025/10/27,上櫃,,RWSCCA,
700875　良維元大5A購02,TW25Z7008753,2025/10/27,上櫃,,RWSCCA,
700886　神盾凱基56購02,TW25Z7008860,2025/10/27,上櫃,,RWSCCA,
700888　德微凱基55購02,TW25Z7008886,2025/10/27,上櫃,,RWSCCA,
700890　力旺國泰55購02,TW25Z7008902,2025/10/27,上櫃,,RWSCCA,
700891　波若威國泰55購01,TW25Z7008910,2025/10/27,上櫃,,RWSCCA,
700892　精材國泰55購01,TW25Z7008928,2025/10/27,上櫃,,RWSCCA,
700893　德微國泰55購01,TW25Z7008936,2025/10/27,上櫃,,RWSCCA,
700894　力旺富邦56購03,TW25Z7008944,2025/10/27,上櫃,,RWSCCE,
700898　力旺統一5A購01,TW25Z7008985,2025/10/27,上櫃,,RWSCCA,
700899　力旺統一6A購01,TW25Z7008993,2025/10/27,上櫃,,RWSCCA,
700900　台半統一5C購03,TW25Z7009009,2025/10/27,上櫃,,RWSCCA,
700901　尼克森統一5C購01,TW25Z7009017,2025/10/27,上櫃,,RWSCCA,
700902　光頡統一5A購01,TW25Z7009025,2025/10/27,上櫃,,RWSCCA,
700903　宜鼎統一57購02,TW25Z7009033,2025/10/27,上櫃,,RWSCCA,
700904　波若威統一6A購01,TW25Z7009041,2025/10/27,上櫃,,RWSCCA,
700907　力旺元富57購03,TW25Z7009074,2025/10/27,上櫃,,RWSCCA,
700908　中美晶元富55購02,TW25Z7009082,2025/10/27,上櫃,,RWSCCA,
700913　德微元富57購02,TW25Z7009132,2025/10/27,上櫃,,RWSCCA,
700914　雙鴻元富56購01,TW25Z7009140,2025/10/27,上櫃,,RWSCCA,
700918　台半永豐55購01,TW25Z7009181,2025/10/27,上櫃,,RWSCCA,
700920　波若威永豐5A購01,TW25Z7009207,2025/10/27,上櫃,,RWSCCA,
700922　中美晶國票55購02,TW25Z7009223,2025/10/27,上櫃,,RWSCCA,
700923　台半國票55購02,TW25Z7009231,2025/10/27,上櫃,,RWSCCA,
700924　宏捷科國票55購01,TW25Z7009249,2025/10/27,上櫃,,RWSCCA,
700925　佳邦國票55購02,TW25Z7009256,2025/10/27,上櫃,,RWSCCA,
700926　波若威國票55購01,TW25Z7009264,2025/10/27,上櫃,,RWSCCA,
700927　臺慶科國票55購02,TW25Z7009272,2025/10/27,上櫃,,RWSCCA,
700928　蜜望實國票58購01,TW25Z7009280,2025/10/27,上櫃,,RWSCCA,
700929　蜜望實國票5A購01,TW25Z7009298,2025/10/27,上櫃,,RWSCCA,
700930　譜瑞國票55購01,TW25Z7009306,2025/10/27,上櫃,,RWSCCA,
700933　波若威群益56購01,TW25Z7009330,2025/10/27,上櫃,,RWSCCA,
700938　中美晶兆豐5A購01,TW25Z7009389,2025/10/28,上櫃,,RWSCCA,
700944　雙鴻凱基55購06,TW25Z7009447,2025/10/28,上櫃,,RWSCCA,
700945　中美晶元大56購01,TW25Z7009454,2025/10/28,上櫃,,RWSCCA,
700952　神盾元大56購01,TW25Z7009520,2025/10/28,上櫃,,RWSCCA,
700954　華星光元大56購03,TW25Z7009546,2025/10/28,上櫃,,RWSCCA,
700955　撼訊元大5A購01,TW25Z7009553,2025/10/28,上櫃,,RWSCCA,
700956　擎亞元大58購01,TW25Z7009561,2025/10/28,上櫃,,RWSCCA,
700958　大中國票55購01,TW25Z7009587,2025/10/28,上櫃,,RWSCCA,
700959　立敦國票55購01,TW25Z7009595,2025/10/28,上櫃,,RWSCCA,
700960　金益鼎國票55購01,TW25Z7009603,2025/10/28,上櫃,,RWSCCA,
700961　泰茂國票55購01,TW25Z7009611,2025/10/28,上櫃,,RWSCCA,
700962　能率國票55購01,TW25Z7009629,2025/10/28,上櫃,,RWSCCA,
700963　訊聯國票55購02,TW25Z7009637,2025/10/28,上櫃,,RWSCCA,
700964　高技國票55購03,TW25Z7009645,2025/10/28,上櫃,,RWSCCA,
700965　常珵國票56購01,TW25Z7009652,2025/10/28,上櫃,,RWSCCA,
700966　晶宏國票55購01,TW25Z7009660,2025/10/28,上櫃,,RWSCCA,
700967　順達國票55購01,TW25Z7009678,2025/10/28,上櫃,,RWSCCA,
700968　德微國票55購02,TW25Z7009686,2025/10/28,上櫃,,RWSCCA,
700970　穩懋國票55購02,TW25Z7009702,2025/10/28,上櫃,,RWSCCA,
700972　雙鴻群益56購04,TW25Z7009728,2025/10/28,上櫃,,RWSCCA,
700973　台半元富57購01,TW25Z7009736,2025/10/28,上櫃,,RWSCCA,
700975　原相元富55購01,TW25Z7009751,2025/10/28,上櫃,,RWSCCA,
700978　神盾永豐55購02,TW25Z7009785,2025/10/28,上櫃,,RWSCCA,
700979　中美晶國泰55購02,TW25Z7009793,2025/10/28,上櫃,,RWSCCA,
700981　朋程富邦56購01,TW25Z7009819,2025/10/28,上櫃,,RWSCCE,
700982　台半兆豐55購01,TW25Z7009827,2025/10/29,上櫃,,RWSCCA,
700983　威剛兆豐5A購01,TW25Z7009835,2025/10/29,上櫃,,RWSCCA,
700984　閎康兆豐56購01,TW25Z7009843,2025/10/29,上櫃,,RWSCCA,
700985　中光電凱基56購01,TW25Z7009850,2025/10/29,上櫃,,RWSCCA,
700994　昇達科國泰55購01,TW25Z7009942,2025/10/29,上櫃,,RWSCCA,
700995　訊聯國泰55購01,TW25Z7009959,2025/10/29,上櫃,,RWSCCA,
700996　臺慶科國泰55購02,TW25Z7009967,2025/10/29,上櫃,,RWSCCA,
700998　宜鼎元大56購02,TW25Z7009983,2025/10/29,上櫃,,RWSCCA,
701004　弘塑國票55購02,TW25Z7010049,2025/10/29,上櫃,,RWSCCA,
701005　信昌電國票58購01,TW25Z7010056,2025/10/29,上櫃,,RWSCCA,
701006　凱崴國票55購02,TW25Z7010064,2025/10/29,上櫃,,RWSCCA,
701007　綠界*國票55購01,TW25Z7010072,2025/10/29,上櫃,,RWSCCA,
701010　雙鴻元富5A購01,TW25Z7010106,2025/10/29,上櫃,,RWSCCA,
701011　臺慶科中信56購01,TW25Z7010114,2025/10/29,上櫃,,RWSCCE,
701015　晶焱永豐55購01,TW25Z7010155,2025/10/29,上櫃,,RWSCCA,
701016　雍智永豐58購01,TW25Z7010163,2025/10/29,上櫃,,RWSCCA,
701017　雙鴻永豐56購02,TW25Z7010171,2025/10/29,上櫃,,RWSCCA,
701018　凱崴群益55購02,TW25Z7010189,2025/10/29,上櫃,,RWSCCA,
701019　營邦群益55購01,TW25Z7010197,2025/10/29,上櫃,,RWSCCA,
701022　威剛國票55購05,TW25Z7010221,2025/10/30,上櫃,,RWSCCA,
701023　晶焱國票56購01,TW25Z7010239,2025/10/30,上櫃,,RWSCCA,
701024　晶焱國票58購01,TW25Z7010247,2025/10/30,上櫃,,RWSCCA,
701033　立碁永豐55購01,TW25Z7010338,2025/10/30,上櫃,,RWSCCA,
701034　佳邦永豐55購01,TW25Z7010346,2025/10/30,上櫃,,RWSCCA,
701035　宜鼎永豐55購04,TW25Z7010353,2025/10/30,上櫃,,RWSCCA,
701036　金山電永豐56購01,TW25Z7010361,2025/10/30,上櫃,,RWSCCA,
701037　威剛永豐5C購01,TW25Z7010379,2025/10/30,上櫃,,RWSCCA,
701038　皇田永豐55購01,TW25Z7010387,2025/10/30,上櫃,,RWSCCA,
701041　新應材永豐57購01,TW25Z7010411,2025/10/30,上櫃,,RWSCCA,
701045　宜鼎元大56購03,TW25Z7010452,2025/10/30,上櫃,,RWSCCA,
701048　華星光元大56購04,TW25Z7010486,2025/10/30,上櫃,,RWSCCA,
701051　台半國泰55購01,TW25Z7010510,2025/10/30,上櫃,,RWSCCA,
701052　晶焱國泰55購01,TW25Z7010528,2025/10/30,上櫃,,RWSCCA,
701053　新應材國泰55購01,TW25Z7010536,2025/10/30,上櫃,,RWSCCA,
701054　新應材國泰55購02,TW25Z7010544,2025/10/30,上櫃,,RWSCCA,
701055　營邦國泰55購01,TW25Z7010551,2025/10/30,上櫃,,RWSCCA,
701056　中美晶富邦55購02,TW25Z7010569,2025/10/30,上櫃,,RWSCCE,
701060　宜鼎凱基55購02,TW25Z7010601,2025/10/30,上櫃,,RWSCCA,
701062　營邦凱基55購01,TW25Z7010627,2025/10/30,上櫃,,RWSCCA,
701063　FH中5G群益56購01,TW25Z7010635,2025/10/30,上櫃,,RWBCCA,
701064　元債20群益61購01,TW25Z7010643,2025/10/30,上櫃,,RWBCCA,
701068　東捷群益56購01,TW25Z7010684,2025/10/30,上櫃,,RWSCCA,
701069　神盾群益56購03,TW25Z7010692,2025/10/30,上櫃,,RWSCCA,
701071　凱崴群益55購03,TW25Z7010718,2025/10/30,上櫃,,RWSCCA,
701074　均豪兆豐56購01,TW25Z7010742,2025/10/31,上櫃,,RWSCCA,
701075　新應材兆豐56購01,TW25Z7010759,2025/10/31,上櫃,,RWSCCA,
701076　萬潤兆豐56購01,TW25Z7010767,2025/10/31,上櫃,,RWSCCA,
701077　中光電凱基56購02,TW25Z7010775,2025/10/31,上櫃,,RWSCCA,
701079　原相凱基56購03,TW25Z7010791,2025/10/31,上櫃,,RWSCCA,
701080　神盾凱基56購03,TW25Z7010809,2025/10/31,上櫃,,RWSCCA,
701081　國債20凱基56購01,TW25Z7010817,2025/10/31,上櫃,,RWBCCA,
701086　雙鴻凱基56購04,TW25Z7010866,2025/10/31,上櫃,,RWSCCA,
701091　威剛元大57購01,TW25Z7010916,2025/10/31,上櫃,,RWSCCA,
701095　擎亞元大5A購01,TW25Z7010957,2025/10/31,上櫃,,RWSCCA,
701097　營邦元大5A購01,TW25Z7010973,2025/10/31,上櫃,,RWSCCA,
701099　雙鴻元大57購01,TW25Z7010999,2025/10/31,上櫃,,RWSCCA,
701105　良維永豐56購03,TW25Z7011054,2025/10/31,上櫃,,RWSCCA,
701106　精材永豐56購01,TW25Z7011062,2025/10/31,上櫃,,RWSCCA,
701107　良維群益56購04,TW25Z7011070,2025/10/31,上櫃,,RWSCCA,
701109　營邦群益56購02,TW25Z7011096,2025/10/31,上櫃,,RWSCCA,
701111　立敦國泰56購01,TW25Z7011112,2025/10/31,上櫃,,RWSCCA,
701112　泰茂國泰56購01,TW25Z7011120,2025/10/31,上櫃,,RWSCCA,
701113　雙鴻國泰56購01,TW25Z7011138,2025/10/31,上櫃,,RWSCCA,
701114　穩懋國泰56購01,TW25Z7011146,2025/10/31,上櫃,,RWSCCA,
701118　宜鼎凱基57購01,TW25Z7011187,2025/11/03,上櫃,,RWSCCA,
701121　神盾凱基57購01,TW25Z7011211,2025/11/03,上櫃,,RWSCCA,
701124　良維兆豐58購01,TW25Z7011245,2025/11/03,上櫃,,RWSCCA,
701125　雙鴻兆豐57購01,TW25Z7011252,2025/11/03,上櫃,,RWSCCA,
701126　旺矽國泰56購01,TW25Z7011260,2025/11/03,上櫃,,RWSCCA,
701127　神盾國泰56購01,TW25Z7011278,2025/11/03,上櫃,,RWSCCA,
701128　訊聯國泰56購01,TW25Z7011286,2025/11/03,上櫃,,RWSCCA,
701129　元債20元大59購02,TW25Z7011294,2025/11/03,上櫃,,RWBCCA,
701130　元債20元大5B購01,TW25Z7011302,2025/11/03,上櫃,,RWBCCA,
701131　元債20元大61購01,TW25Z7011310,2025/11/03,上櫃,,RWBCCA,
701135　威剛元大58購01,TW25Z7011351,2025/11/03,上櫃,,RWSCCA,
701142　雙鴻元大58購03,TW25Z7011427,2025/11/03,上櫃,,RWSCCA,
701143　旺矽國票56購02,TW25Z7011435,2025/11/03,上櫃,,RWSCCA,
701144　威剛國票56購01,TW25Z7011443,2025/11/03,上櫃,,RWSCCA,
701146　訊聯國票57購01,TW25Z7011468,2025/11/03,上櫃,,RWSCCA,
701147　新鼎國票56購01,TW25Z7011476,2025/11/03,上櫃,,RWSCCA,
701148　萬泰科國票56購01,TW25Z7011484,2025/11/03,上櫃,,RWSCCA,
701149　精星國票56購01,TW25Z7011492,2025/11/03,上櫃,,RWSCCA,
701150　雙鴻國票59購01,TW25Z7011500,2025/11/03,上櫃,,RWSCCA,
701152　擎亞群益57購01,TW25Z7011526,2025/11/03,上櫃,,RWSCCA,
701153　雙鴻群益5A購01,TW25Z7011534,2025/11/03,上櫃,,RWSCCA,
701158　力旺凱基57購01,TW25Z7011583,2025/11/04,上櫃,,RWSCCA,
701162　新應材凱基57購02,TW25Z7011625,2025/11/04,上櫃,,RWSCCA,
701166　台燿永豐57購01,TW25Z7011666,2025/11/04,上櫃,,RWSCCA,
701167　良維永豐56購04,TW25Z7011674,2025/11/04,上櫃,,RWSCCA,
701169　華星光永豐56購03,TW25Z7011690,2025/11/04,上櫃,,RWSCCA,
701172　華星光中信56購01,TW25Z7011724,2025/11/04,上櫃,,RWSCCE,
701173　力旺國泰56購01,TW25Z7011732,2025/11/04,上櫃,,RWSCCA,
701174　力旺國泰56購02,TW25Z7011740,2025/11/04,上櫃,,RWSCCA,
701175　中光電國泰56購01,TW25Z7011757,2025/11/04,上櫃,,RWSCCA,
701176　宜鼎國泰56購01,TW25Z7011765,2025/11/04,上櫃,,RWSCCA,
701177　華星光國泰56購01,TW25Z7011773,2025/11/04,上櫃,,RWSCCA,
701178　擎亞國泰56購01,TW25Z7011781,2025/11/04,上櫃,,RWSCCA,
701179　台燿兆豐57購01,TW25Z7011799,2025/11/04,上櫃,,RWSCCA,
701180　能率兆豐56購01,TW25Z7011807,2025/11/04,上櫃,,RWSCCA,
701182　良維國票56購03,TW25Z7011823,2025/11/04,上櫃,,RWSCCA,
701183　茂迪國票56購01,TW25Z7011831,2025/11/04,上櫃,,RWSCCA,
701186　博智國票57購01,TW25Z7011864,2025/11/04,上櫃,,RWSCCA,
701187　新應材國票56購03,TW25Z7011872,2025/11/04,上櫃,,RWSCCA,
701188　擎亞國票56購01,TW25Z7011880,2025/11/04,上櫃,,RWSCCA,
701189　鴻呈國票56購01,TW25Z7011898,2025/11/04,上櫃,,RWSCCA,
701191　力旺元大58購02,TW25Z7011914,2025/11/04,上櫃,,RWSCCA,
701192　宜鼎元大58購03,TW25Z7011922,2025/11/04,上櫃,,RWSCCA,
701193　威剛元大58購02,TW25Z7011930,2025/11/04,上櫃,,RWSCCA,
701199　擎亞元大56購01,TW25Z7011997,2025/11/04,上櫃,,RWSCCA,
701200　雙鴻元大5A購03,TW25Z7012003,2025/11/04,上櫃,,RWSCCA,
701201　鈊象富邦57購01,TW25Z7012011,2025/11/04,上櫃,,RWSCCE,
701202　鈊象富邦57購02,TW25Z7012029,2025/11/04,上櫃,,RWSCCE,
701203　德微富邦56購01,TW25Z7012037,2025/11/04,上櫃,,RWSCCE,
701204　雙鴻富邦58購01,TW25Z7012045,2025/11/04,上櫃,,RWSCCE,
701205　雙鴻富邦58購02,TW25Z7012052,2025/11/04,上櫃,,RWSCCE,
701207　台燿群益56購02,TW25Z7012078,2025/11/04,上櫃,,RWSCCA,
701208　閎康群益57購01,TW25Z7012086,2025/11/04,上櫃,,RWSCCA,
701209　台燿凱基57購01,TW25Z7012094,2025/11/05,上櫃,,RWSCCA,
701211　威剛凱基5B購01,TW25Z7012110,2025/11/05,上櫃,,RWSCCA,
701213　高技凱基56購01,TW25Z7012136,2025/11/05,上櫃,,RWSCCA,
701214　博智凱基57購01,TW25Z7012144,2025/11/05,上櫃,,RWSCCA,
701215　新應材凱基56購01,TW25Z7012151,2025/11/05,上櫃,,RWSCCA,
701217　穩懋凱基56購01,TW25Z7012177,2025/11/05,上櫃,,RWSCCA,
701219　宜鼎元大58購04,TW25Z7012193,2025/11/05,上櫃,,RWSCCA,
701221　威剛元大59購01,TW25Z7012219,2025/11/05,上櫃,,RWSCCA,
701226　新應材元大58購01,TW25Z7012268,2025/11/05,上櫃,,RWSCCA,
701227　雙鴻元大5A購04,TW25Z7012276,2025/11/05,上櫃,,RWSCCA,
701228　台燿富邦56購01,TW25Z7012284,2025/11/05,上櫃,,RWSCCE,
701229　宜鼎富邦56購01,TW25Z7012292,2025/11/05,上櫃,,RWSCCE,
701232　IET永豐56購01,TW25Z7012326,2025/11/05,上櫃,,RWSCCA,
701233　台燿永豐56購03,TW25Z7012334,2025/11/05,上櫃,,RWSCCA,
701235　昇達科永豐56購01,TW25Z7012359,2025/11/05,上櫃,,RWSCCA,
701236　欣銓永豐58購01,TW25Z7012367,2025/11/05,上櫃,,RWSCCA,
701237　高技永豐57購01,TW25Z7012375,2025/11/05,上櫃,,RWSCCA,
701241　優群永豐56購01,TW25Z7012417,2025/11/05,上櫃,,RWSCCA,
701242　鴻呈永豐56購01,TW25Z7012425,2025/11/05,上櫃,,RWSCCA,
701243　台燿國票56購01,TW25Z7012433,2025/11/05,上櫃,,RWSCCA,
701244　立碁國票57購01,TW25Z7012441,2025/11/05,上櫃,,RWSCCA,
701245　亞泰國票56購01,TW25Z7012458,2025/11/05,上櫃,,RWSCCA,
701246　欣銓國票56購01,TW25Z7012466,2025/11/05,上櫃,,RWSCCA,
701247　泰金國票56購01,TW25Z7012474,2025/11/05,上櫃,,RWSCCA,
701248　訊聯國票56購01,TW25Z7012482,2025/11/05,上櫃,,RWSCCA,
701249　高技國票56購01,TW25Z7012490,2025/11/05,上櫃,,RWSCCA,
701250　智擎國票56購01,TW25Z7012508,2025/11/05,上櫃,,RWSCCA,
701251　頎邦國票56購01,TW25Z7012516,2025/11/05,上櫃,,RWSCCA,
701252　擎亞國票56購02,TW25Z7012524,2025/11/05,上櫃,,RWSCCA,
701253　穩懋國票5B購01,TW25Z7012532,2025/11/05,上櫃,,RWSCCA,
701254　中光電國泰56購02,TW25Z7012540,2025/11/05,上櫃,,RWSCCA,
701255　昇達科國泰56購01,TW25Z7012557,2025/11/05,上櫃,,RWSCCA,
701256　訊聯國泰56購02,TW25Z7012565,2025/11/05,上櫃,,RWSCCA,
701257　譜瑞國泰56購01,TW25Z7012573,2025/11/05,上櫃,,RWSCCA,
701262　新應材群益57購01,TW25Z7012623,2025/11/05,上櫃,,RWSCCA,
701266　欣銓凱基56購02,TW25Z7012664,2025/11/06,上櫃,,RWSCCA,
701273　撼訊凱基5B購01,TW25Z7012730,2025/11/06,上櫃,,RWSCCA,
701274　台星科國票57購01,TW25Z7012748,2025/11/06,上櫃,,RWSCCA,
701275　立碁國票56購01,TW25Z7012755,2025/11/06,上櫃,,RWSCCA,
701276　欣銓國票5B購01,TW25Z7012763,2025/11/06,上櫃,,RWSCCA,
701277　萬泰科國票56購02,TW25Z7012771,2025/11/06,上櫃,,RWSCCA,
701278　聯合國票59購01,TW25Z7012789,2025/11/06,上櫃,,RWSCCA,
701279　雙鴻國票5B購01,TW25Z7012797,2025/11/06,上櫃,,RWSCCA,
701280　家登國泰56購01,TW25Z7012805,2025/11/06,上櫃,,RWSCCA,
701281　高技國泰56購01,TW25Z7012813,2025/11/06,上櫃,,RWSCCA,
701282　華星光國泰56購02,TW25Z7012821,2025/11/06,上櫃,,RWSCCA,
701283　雍智國泰56購01,TW25Z7012839,2025/11/06,上櫃,,RWSCCA,
701284　良維富邦57購03,TW25Z7012847,2025/11/06,上櫃,,RWSCCE,
701287　威剛元大5B購01,TW25Z7012870,2025/11/06,上櫃,,RWSCCA,
701288　訊聯元大5B購01,TW25Z7012888,2025/11/06,上櫃,,RWSCCA,
701293　新應材元大58購02,TW25Z7012938,2025/11/06,上櫃,,RWSCCA,
701294　新應材元大5B購01,TW25Z7012946,2025/11/06,上櫃,,RWSCCA,
701298　三聯群益59購01,TW25Z7012987,2025/11/06,上櫃,,RWSCCA,
701300　弘塑群益57購02,TW25Z7013001,2025/11/06,上櫃,,RWSCCA,
